Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
9/11/2018,53.13751602,53.2443363,51.40701374,51.75121403,142996000
9/12/2018,52.47760391,53.41050567,52.18562387,53.39626345,197114800
9/13/2018,53.74521255,54.20573038,52.83367412,53.05918442,166825600
9/14/2018,53.13513947,53.84727948,52.82179974,53.58853614,127997200
9/17/2018,51.72036362,52.92387852,51.57556165,52.73397377,148780400
9/18/2018,51.80582047,52.66276254,51.53995236,51.69899655,126286800
9/19/2018,51.83667374,52.13339876,51.10791896,51.8675343,108495200
9/20/2018,52.23073578,52.76484093,52.02184016,52.28058719,106435200
9/21/2018,51.66813278,52.54643808,51.58029972,52.40875724,384986800
9/24/2018,52.411129,52.52269789,51.42363094,51.46873372,110773600
9/25/2018,52.74346542,52.89301599,52.15238789,52.16425762,98217600
9/26/2018,52.32331085,53.11378686,52.16663915,52.46099172,95938800
9/27/2018,53.39863205,53.75232957,53.06392537,53.1303951,120724800
9/28/2018,53.5861702,53.60990603,53.17787625,53.36065627,91717600
10/1/2018,53.94698334,54.45972506,53.73097027,54.11077613,94403200
10/2/2018,54.42649841,54.59741234,53.79744272,53.94461719,99152800
10/3/2018,55.08878326,55.42111385,54.54518099,54.60927461,114619200
10/4/2018,54.12026978,55.15524676,53.82116864,54.78255841,128168000
10/5/2018,53.24196625,54.21997445,52.36128835,54.11315416,134322000
10/8/2018,53.1185379,53.36303908,52.27108934,52.74822558,118655600
10/9/2018,53.85441589,53.9493701,52.75772112,53.08767927,107564000
10/10/2018,51.35953903,53.73096663,51.28595181,53.51969857,167962400
10/11/2018,50.90614319,52.10491298,50.40052622,50.92276153,212497600
10/12/2018,52.72447205,52.90725566,51.47347843,52.32329927,161351600
10/15/2018,51.59692764,52.65801675,51.57556431,52.49897255,123164000
10/16/2018,52.73397446,52.93337644,51.45449619,51.96961044,116736000
10/17/2018,52.50609589,52.85029625,52.06694133,52.7695879,91541600
10/18/2018,51.27883911,52.16189318,50.56195035,51.71561753,130325200
10/19/2018,52.05981445,52.52270479,51.61353883,51.76308941,132314800
10/22/2018,52.37789154,53.02119289,51.9719738,52.17374461,115168400
10/23/2018,52.87165833,52.99509697,50.96549678,51.2337374,155071200
10/24/2018,51.05807114,53.22772452,50.92751139,52.84079753,163702000
10/25/2018,52.1761322,52.55119309,51.45212237,51.6800088,119423200
10/26/2018,51.34529877,52.26870689,50.48360814,51.25034459,189033600
10/29/2018,50.38154221,52.15002282,48.92165275,52.0313328,183742000
10/30/2018,50.63316345,51.07943547,49.67652218,50.12279419,146640000
10/31/2018,51.95299911,52.33043253,51.42126649,51.48298762,153435600
11/1/2018,52.75058365,52.7838167,51.46635699,51.99808949,233292800
11/2/2018,49.25160599,50.71624029,48.76497622,49.74298437,365314800
11/5/2018,47.85343933,48.51810414,47.04160006,48.49674081,264654800
11/6/2018,48.37092972,48.59644002,47.87717882,47.93177521,127531600
11/7/2018,49.8379364,49.86404835,48.45638652,48.8931649,133697600
11/8/2018,49.6640358,50.05231275,49.24955216,50.01896374,101450400
11/9/2018,48.70645142,49.0732906,48.1776287,48.96371682,137463200
11/12/2018,46.2529068,47.60593188,46.16238648,47.40345336,204542000
11/13/2018,45.7907753,46.96990552,45.60497314,45.64785252,187531600
11/14/2018,44.49729919,46.3267367,44.29005556,46.18857549,243204000
11/15/2018,45.59545135,45.72884742,44.5211296,44.87606127,185915200
11/16/2018,46.10046005,46.44348065,45.13095399,45.37868907,147713200
11/19/2018,44.27339554,45.42632286,44.06615548,45.25957777,167701200
11/20/2018,42.15811157,43.22766834,41.80794502,42.48922102,271300800
11/21/2018,42.11045837,42.94180656,42.05567149,42.81317206,124496800
11/23/2018,41.04091263,42.06759361,40.9956561,41.6721669,94496000
11/26/2018,41.59592438,41.67453354,40.55733624,41.50540771,179994000
11/27/2018,41.50542068,41.63167081,40.70504055,40.85510933,165549600
11/28/2018,43.10141373,43.18478446,41.66977941,42.09855511,184250000
11/29/2018,42.77030182,43.54447881,42.329615,43.51112979,167080000
11/30/2018,42.53924942,42.95611405,42.17002573,42.94658368,158126000
12/3/2018,44.02565765,44.05424149,43.16572559,43.93990252,163210000
12/4/2018,42.0890274,43.44681406,41.98898035,43.10379351,165377200
12/6/2018,41.61974716,41.63403908,40.59545092,40.91464912,172393600
12/7/2018,40.13571548,41.5649652,40.09045533,41.32675692,169126400
12/10/2018,40.40012741,40.51684715,38.90656042,39.30436782,248104000
12/11/2018,40.16906738,40.92180286,39.78078668,40.89083825,189126800
12/12/2018,40.28102875,40.95277433,40.26197165,40.59069666,142510800
12/13/2018,40.72169876,41.10759859,40.38820867,40.612125,127594400
12/14/2018,39.41870499,40.27625624,39.37106406,40.25719915,162814800
12/17/2018,39.05187607,40.10237573,38.76364238,39.41156936,177151600
12/18/2018,39.55925369,39.90703577,39.15906186,39.39488939,135366000
12/19/2018,38.32532883,39.88797451,37.89655321,39.54257325,196189200
12/20/2018,37.35819626,38.61593539,36.99373797,38.20859773,259092000
12/21/2018,35.90513229,37.67502167,35.64310537,37.36535018,382978400
12/24/2018,34.97611618,36.10045936,34.91894489,35.29054917,148676800
12/26/2018,37.43919373,37.45348564,34.94991801,35.32628751,234330000
12/27/2018,37.19622421,37.34391583,35.74792096,37.12238022,212468400
12/28/2018,37.21527863,37.76077762,36.81509046,37.51780416,169165600
12/31/2018,37.57497787,37.96087415,37.2748331,37.76316083,140014000
1/2/2019,37.61785126,37.83938685,36.73886212,36.89608046,148158800
1/3/2019,33.87081909,34.71169361,33.82555896,34.2972101,365248800
1/4/2019,35.3167572,35.38583964,34.25435034,34.42824136,234428400
1/7/2019,35.23814774,35.45253736,34.75458524,35.42156912,219111200
1/8/2019,35.90990067,36.16478529,35.37869718,35.62643221,164101200
1/9/2019,36.51971054,36.81032493,35.64310582,36.0385288,180396400
1/10/2019,36.63643646,36.67693144,35.93610349,36.32676495,143122800
1/11/2019,36.27674103,36.61261561,36.09093884,36.41728669,108092800
1/14/2019,35.73124695,36.03377252,35.54544475,35.93372547,129756800
1/15/2019,36.46255112,36.53877589,35.74316094,35.79556706,114843600
1/16/2019,36.9079895,37.13190585,36.44586488,36.46492198,122278800
1/17/2019,37.12715149,37.55592722,36.50780836,36.73172478,119284800
1/18/2019,37.35582733,37.60832755,37.1557296,37.51780723,135004000
1/22/2019,36.51733017,37.33438283,36.35534665,37.25815807,121576000
1/23/2019,36.66501236,36.95562671,36.13618977,36.71979924,92522400
1/24/2019,36.37440872,36.79841923,36.14573078,36.71028332,101766000
1/25/2019,37.5797348,37.66787433,36.76030142,37.03662025,134142000
1/28/2019,37.23195267,37.23909862,36.60308299,37.11046413,104768400
1/29/2019,36.84605789,37.66787943,36.71028105,37.22004667,166348800
1/30/2019,39.3639183,39.5783043,38.16811172,38.88750174,244439200
1/31/2019,39.64738464,40.25719723,39.19955194,39.56877548,162958400
2/1/2019,39.66644287,40.25243319,39.52589723,39.77125509,130672400
2/4/2019,40.79317093,40.8908372,39.8474837,39.87845194,125982000
2/5/2019,41.4911232,41.70551287,41.05520517,41.17669011,144406400
2/6/2019,41.50542068,41.8222382,41.17431125,41.60308334,112958400
2/7/2019,40.71932983,41.43395478,40.57640339,41.06711194,126966800
2/8/2019,40.76716614,40.82697361,40.29109735,40.42746013,95280000
2/11/2019,40.53272247,40.95855508,40.48966284,40.92027742,83973600
2/12/2019,40.88199615,40.90831159,40.597312,40.69300615,89134000
2/13/2019,40.71213913,41.26236858,40.64994068,41.00160889,89960800
2/14/2019,40.86047363,40.97051736,40.52076756,40.59971388,87342800
2/15/2019,40.7695694,41.07578345,40.60928576,40.9681307,98507200
2/19/2019,40.89156342,41.013573,40.54707544,40.59970631,75891200
2/20/2019,41.15471649,41.46332509,40.90591902,40.95376427,104457600
2/21/2019,40.92266846,41.23605906,40.74085504,41.09969991,68998800
2/22/2019,41.37960052,41.38677713,40.99922582,41.04707107,75652800
2/25/2019,41.68101883,42.07335567,41.61403476,41.66427464,87493600
2/26/2019,41.70495224,41.93700555,41.42744466,41.55663086,68280800
2/27/2019,41.83412552,41.86522657,41.32217375,41.43700672,111341600
2/28/2019,41.42265701,41.84370399,41.36763516,41.70255922,112861600
3/1/2019,41.85806274,41.90112238,41.36046403,41.6929935,103544800
3/4/2019,42.06858444,42.52311985,41.61883101,42.03030678,109744800
3/5/2019,41.99202347,42.10446181,41.75518456,42.0901086,78949600
3/6/2019,41.75040817,41.9824615,41.61165438,41.7862912,83241600
3/7/2019,41.26715851,41.73126511,41.15232918,41.59490231,99185600
3/8/2019,41.36524582,41.40352348,40.54947093,40.74564121,95997600
3/11/2019,42.79823303,42.85086391,41.9489697,41.98246174,128044000
3/12/2019,43.27909088,43.70013428,42.91067472,43.06139075,129870400
3/13/2019,43.4704628,43.85083743,43.28146915,43.59964533,124130000
3/14/2019,43.95370483,44.04222237,43.67380631,43.99437348,94318000
3/15/2019,44.52547073,44.81494054,43.95610602,44.22165137,156171600
3/18/2019,44.98000717,45.06852107,44.44652186,44.4489165,104879200
3/19/2019,44.62355804,45.21206527,44.47762764,45.05895826,126585600
3/20/2019,45.01351166,45.33168795,44.19295097,44.55179592,124140800
3/21/2019,46.67136383,46.96801024,45.40823016,45.45847004,204136800
3/22/2019,45.70488358,47.29337033,45.64029047,46.73117847,169630800
3/25/2019,45.1522522,45.92735473,44.64030036,45.81491639,175381200
3/26/2019,44.68575668,46.14266972,44.15706059,45.85080892,199202000
3/27/2019,45.08766937,45.3962744,44.6283483,45.15465347,119393600
3/28/2019,45.14746857,45.34842081,44.86278439,45.20249042,83121600
3/29/2019,45.44172668,45.47282775,45.10441159,45.41302026,94256000
4/1/2019,45.75033188,45.85558998,45.06613415,45.84602239,111448000
4/2/2019,46.41539383,46.52065559,45.70488062,45.71444821,91062800
4/3/2019,46.7335701,47.00868307,46.20726131,46.23118577,93087200
4/4/2019,46.81490707,46.97758168,46.20487,46.59959794,76457200
4/5/2019,47.1282959,47.15222035,46.87231812,46.99671871,74106400
4/8/2019,47.86990738,47.90100479,46.97040056,46.9895394,103526800
4/9/2019,47.72637177,48.5277935,47.66177866,47.92254206,143072800
4/10/2019,47.99430084,48.02301091,47.41057931,47.53019426,86781200
4/11/2019,47.59478378,48.08520577,47.47277786,48.04932274,83603200
4/12/2019,47.57565308,47.8794761,46.93930426,47.65459939,111042800
4/15/2019,47.6617775,47.81010253,47.36991669,47.5062795,70146400
4/16/2019,47.66656876,48.17373509,47.5014995,47.71680865,102785600
4/17/2019,48.59476852,48.654576,47.5134484,47.73593045,115627200
4/18/2019,48.76940918,48.83878425,48.44884198,48.59237773,96783200
4/22/2019,48.92969131,49.02777645,48.40577725,48.52300121,77758000
4/23/2019,49.63541794,49.70001103,48.77897447,48.90576602,93292000
4/24/2019,49.55887222,49.87465383,49.53255679,49.60671748,70162400
4/25/2019,49.10910797,49.70239703,49.07083032,49.479915,74172800
4/26/2019,48.87466812,49.04212832,48.35314505,49.01820387,74596400
4/29/2019,48.94884491,49.27419782,48.76942243,48.89860501,88818800
4/30/2019,48.00626755,48.65936421,47.63306946,48.57802691,186139600
5/1/2019,50.36268234,51.50859202,50.05407371,50.20957534,259309200
5/2/2019,50.03493118,50.87223582,49.79091932,50.20000039,127985200
5/3/2019,50.65693665,50.67846646,50.29330614,50.45119876,83569600
5/6/2019,49.87464905,49.96077196,48.68328516,48.87227517,129772400
5/7/2019,48.53018188,49.62106974,48.04454544,49.25265727,155054800
5/8/2019,48.53975296,49.12347459,48.26463999,48.30052302,105358000
5/9/2019,48.01823044,48.24788912,47.04695753,47.94167511,139634400
5/10/2019,47.35301208,47.75406782,46.29394807,47.41064969,164834800
5/13/2019,44.60089111,45.50385851,43.91165819,45.07879343,229722400
5/14/2019,45.30692673,45.55668237,44.52643532,44.76658652,146118800
5/15/2019,45.84966278,46.0489887,44.67292347,44.73296126,106178800
5/16/2019,45.64793396,46.2218951,45.3501452,45.6071087,132125600
5/17/2019,45.38858032,45.84486617,44.85064027,44.89146554,131516400
5/20/2019,43.96928024,44.27187309,43.29445599,44.07254716,154449200
5/21/2019,44.81220627,45.14841641,44.35591688,44.48079651,113459200
5/22/2019,43.89483261,44.59847748,43.83959887,44.346318,118994400
5/23/2019,43.14556122,43.35689176,42.70128008,43.17918224,146118800
5/24/2019,42.97985458,43.74113334,42.89580021,43.27523949,94858800
5/28/2019,42.80214691,43.36890388,42.72530043,42.96785182,111792800
5/29/2019,42.59801102,43.07110906,42.26660127,42.36746431,113924800
5/30/2019,42.81896591,43.0423048,42.42751823,42.73491151,84873600
5/31/2019,42.04327011,42.74451114,42.02405758,42.3218427,108174400
6/3/2019,41.61820221,42.72769954,40.89054439,42.17055068,161584400
6/4/2019,43.14076233,43.18639164,41.91118933,42.132128,123872000
6/5/2019,43.83718872,44.42556196,43.50097858,44.25505304,119093600
6/6/2019,44.48080444,44.54084224,43.74353852,43.96688103,90105200
6/7/2019,45.66475296,46.08982165,44.61289311,44.79060267,122737600
6/10/2019,46.2483139,46.91833407,46.01776716,46.06339647,104883600
6/11/2019,46.78385162,47.06963212,46.49327074,46.79585992,107731600
6/12/2019,46.63496017,47.062429,46.44283849,46.57732257,73012800
6/13/2019,46.62535095,47.25934993,46.49327073,46.75743484,86698400
6/14/2019,46.28674316,46.49086948,45.70077366,46.00096265,75046000
6/17/2019,46.56291199,46.81987551,46.14985167,46.325161,58676400
6/18/2019,47.65800095,48.09987824,46.87991347,47.08163958,106204000
6/19/2019,47.5187149,48.00142114,47.38423082,47.95338797,84496800
6/20/2019,47.90055466,48.17672704,47.55713657,48.11908944,86056000
6/21/2019,47.73725128,48.23436598,47.58595487,47.74205533,191202400
6/24/2019,47.68922043,48.06865972,47.59075757,47.67961233,72881600
6/25/2019,46.96636581,47.85252055,46.89912012,47.65319464,84281200
6/26/2019,47.98220062,48.26798108,47.39383104,47.49469408,104270000
6/27/2019,47.96780396,48.40728111,47.92697869,48.09988419,83598800
6/28/2019,47.53072357,47.9101629,47.32179321,47.71323716,124442400
7/1/2019,48.40246582,49.1085108,48.18632758,48.79150952,109012000
7/2/2019,48.68584442,48.78190709,48.3568385,48.36884679,67740800
7/3/2019,49.08929443,49.09649867,48.67623419,48.81792248,45448000
7/5/2019,49.0460701,49.25020005,48.72666862,48.83473957,69062000
7/8/2019,48.03504181,48.36644796,47.64839825,48.22475964,101354400
7/9/2019,48.32802582,48.392864,47.74445653,47.83811535,82312000
7/10/2019,48.80591583,48.9259914,48.40486386,48.47450975,71588400
7/11/2019,48.4505043,49.08450332,48.44089987,48.82513959,80767200
7/12/2019,48.82274628,48.99085141,48.55857846,48.61861626,70380800
7/15/2019,49.28142929,49.4399263,48.99084473,49.01245746,67789600
7/16/2019,49.11091232,49.49755584,48.87076116,49.13252505,67467200
7/17/2019,48.8347435,49.2526042,48.81553097,49.00284859,56430000
7/18/2019,49.38950348,49.44233704,48.91880545,48.99085155,74162400
7/19/2019,48.65222931,49.59122135,48.59699556,49.42071239,83717200
7/22/2019,49.76412964,49.76652983,48.8971837,48.90678814,89111600
7/23/2019,50.15317154,50.16998388,49.78093648,50.06191658,73420800
7/24/2019,50.11234665,50.22761819,49.75211988,49.87219547,59966400
7/25/2019,49.71609879,50.2492347,49.64645289,50.16518032,55638400
7/26/2019,49.88901138,50.36690992,49.7449192,49.82656973,70475600
7/29/2019,50.35489655,50.58544329,50.05711143,50.06191548,86693600
7/30/2019,50.13876343,50.47017323,49.7857409,50.13395938,135742800
7/31/2019,51.1618042,53.16226391,50.7439435,51.97351634,277125600
8/1/2019,50.05470657,52.36015927,49.64885417,51.36833377,216071600
8/2/2019,48.99564362,49.57440516,48.42168246,49.35827057,163448400
8/5/2019,46.43082809,47.70603027,46.24831452,47.54753328,209572000
8/6/2019,47.30978775,47.5667513,46.59893857,47.14408283,143299200
8/7/2019,47.79968643,47.92456606,46.54610072,46.92794019,133457600
8/8/2019,48.8539505,48.87796708,47.88374139,48.07826325,108038000
8/9/2019,48.45139313,48.87807322,48.04158191,48.52612228,98478800
8/12/2019,48.32843399,48.70690564,48.00781893,48.12111913,89927600
8/13/2019,50.37506485,51.13923608,48.3284334,48.45860981,188874000
8/14/2019,48.87565231,49.76517772,48.83708125,48.97448929,146189600
8/15/2019,48.63217926,49.45179415,48.13317577,49.04680901,108909600
8/16/2019,49.77963257,49.93873542,49.13840252,49.24447109,110481600
8/19/2019,50.70772552,51.28145434,50.63058341,50.77281004,97654400
8/20/2019,50.71014404,51.4309256,50.70050312,50.83549816,107537200
8/21/2019,51.25977325,51.50324621,51.00906868,51.344147,86141600
8/22/2019,51.21637726,51.69368219,50.80415686,51.39235267,89014800
8/23/2019,48.84912491,51.11753413,48.45378077,50.48594504,187272000
8/26/2019,49.77722931,49.94597311,49.43250641,49.62535805,104174400
8/27/2019,49.21554947,50.27381861,49.06367821,50.10748413,103493200
8/28/2019,49.54580307,49.59160574,49.01305456,49.20108388,63755200
8/29/2019,50.3847084,50.45944122,49.81821108,50.26176728,83962000
8/30/2019,50.31961823,50.73183493,49.94837821,50.6619281,84573600
9/3/2019,49.58678055,49.89534165,49.23000746,49.76275594,80092000
9/4/2019,50.4281044,50.49801124,49.97731656,50.23525275,76752400
9/5/2019,51.41404724,51.58038172,50.98736361,51.10548611,95654800
9/6/2019,51.40922546,51.68886014,51.22842775,51.59966778,77449200
9/9/2019,51.62859726,52.17581273,50.88130221,51.79010945,109237600
9/10/2019,52.23848724,52.25777278,51.0355821,51.55386743,127111600
9/11/2019,53.89941788,53.92834801,52.48678481,52.56874925,177158400
9/12/2019,53.7788887,54.5816311,53.72344509,54.19110916,128906800
9/13/2019,52.73266602,53.22443417,52.31562699,53.03399554,159053200
9/16/2019,53.00989532,53.06534261,52.44580726,52.48678764,84632400
9/17/2019,53.20274734,53.23167748,52.82186633,53.0243626,73274800
9/18/2019,53.70174408,53.72102961,52.89900178,53.28952367,101360000
9/19/2019,53.26541901,53.9403942,53.12318868,53.51853286,88242400
9/20/2019,52.48677826,53.65111593,52.42410305,53.36666263,221652400
9/23/2019,52.72544479,52.99543492,52.46750491,52.78088841,76662000
9/24/2019,52.47472763,53.63424675,52.35660881,53.28229224,124763200
9/25/2019,53.28229523,53.39559543,52.34455783,52.68445844,87613600
9/26/2019,53.00748062,53.26059816,52.75195377,53.03399777,75334000
9/27/2019,52.74954987,53.26542593,52.37830978,53.16417596,101408000
9/30/2019,53.99102402,54.13807299,53.22443973,53.25095687,103909600
10/1/2019,54.14047241,55.01553445,54.04645776,54.25618559,139223200
10/2/2019,52.78329468,53.89700748,52.53499575,53.77165337,138449200
10/3/2019,53.23167038,53.26541914,51.86001779,52.6555248,114426000
10/4/2019,54.72385406,54.83956726,53.97173671,54.39359806,138478800
10/7/2019,54.73590851,55.42775997,54.44181058,54.54546985,122306000
10/8/2019,54.0946846,54.97697849,54.07781206,54.43699824,111820000
10/9/2019,54.72867584,54.91188288,54.39359754,54.72867584,74770400
10/10/2019,55.46632385,55.55069759,54.79375801,54.94562558,113013600
10/11/2019,56.94164276,57.28636199,56.00149238,56.15577296,166795600
10/14/2019,56.85968018,57.40448636,56.57040454,56.62584815,96427600
10/15/2019,56.72709656,57.28877159,56.62102797,56.98503274,87360000
10/16/2019,56.49808121,56.70780906,56.2160372,56.25701758,73903200
10/17/2019,56.71744919,56.92717336,56.29317853,56.67164651,67585200
10/18/2019,56.98984528,57.27188924,56.47878795,56.55110777,97433600
10/21/2019,57.97821426,58.09392746,57.20922435,57.25743634,87247200
10/22/2019,57.84562683,58.38560698,57.76366241,58.13490243,82293600
10/23/2019,58.62184525,58.63631215,58.14936264,58.36149979,75828800
10/24/2019,58.71827698,59.01237489,58.29159334,58.94246438,69275200
10/25/2019,59.44147873,59.47763681,58.54954391,58.61704144,73477200
10/28/2019,60.03689957,60.08511156,59.47522085,59.64396466,96572800
10/29/2019,58.64836884,60.2056415,58.47480641,60.01761216,142839600
10/30/2019,58.64112854,59.13290033,58.14695112,59.00272393,124522000
10/31/2019,59.96697998,60.06581694,57.19474857,59.60056596,139162000
11/1/2019,61.66890717,61.69542064,60.06342231,60.155024,151125200
11/4/2019,62.0738945,62.15826826,61.5628407,62.03291044,103272000
11/5/2019,61.98469162,62.24021848,61.78943067,61.96540241,79897600
11/6/2019,62.01121521,62.07148113,61.56042733,61.89791499,75864400
11/7/2019,62.72689056,62.94933817,62.40772949,62.5600567,94940400
11/8/2019,62.8985672,62.97110046,62.10308472,62.54797258,69986400
11/11/2019,63.39663696,63.46191688,62.44882744,62.45366053,81821200
11/12/2019,63.33859634,63.53928393,63.08714288,63.23946267,87388800
11/13/2019,63.94551468,64.02046818,63.12343899,63.13794564,102734400
11/14/2019,63.50304794,64.04464937,63.37248068,63.77142842,89182800
11/15/2019,64.25741577,64.26224886,63.59250048,63.75449389,100206400
11/18/2019,64.58141327,64.66119986,63.88748464,64.26708524,86703200
11/19/2019,64.38555145,64.79900573,64.16794433,64.77482552,76167200
11/20/2019,63.63602066,64.33478235,62.96143181,64.20422247,106234400
11/21/2019,63.35070801,63.83428272,63.15002037,63.756909,121395200
11/22/2019,63.29508972,63.63359052,63.06780903,63.49093688,65325200
11/25/2019,64.4048996,64.42182648,63.47401676,63.51995695,84020400
11/26/2019,63.9019928,64.59592144,63.46919129,64.54272792,105207600
11/27/2019,64.76032257,64.79417634,64.14860087,64.2138808,65235600
11/29/2019,64.61768341,64.79902396,64.29126894,64.46052307,46617600
12/2/2019,63.87055588,64.85946539,63.6988889,64.6225111,94487200
12/3/2019,62.73174667,62.75108642,61.96769757,62.45610548,114430400
12/4/2019,63.28541946,63.66502738,63.02912546,63.12342607,67181600
12/5/2019,64.21389771,64.28885859,63.52480948,63.78110355,74424400
12/6/2019,65.45425415,65.52437455,64.62975837,64.6732857,106075600
12/9/2019,64.53788757,65.47601636,64.0518926,65.28258942,128042400
12/10/2019,64.91508484,65.29952593,64.28159564,64.94409815,90420400
12/11/2019,65.46875,65.54854395,64.91989544,64.99484892,78756800
12/12/2019,65.63560486,65.90157247,64.63460887,64.74582901,137310400
12/13/2019,66.52779388,66.56406051,65.50745088,65.63559789,133587600
12/16/2019,67.66659546,67.89146327,66.97025418,66.97508727,128186000
12/17/2019,67.79959106,68.12841832,67.4103096,67.59649058,114158400
12/18/2019,67.63759613,68.15985773,67.48768914,67.65210278,116028400
12/19/2019,67.70528412,67.9857583,67.44657729,67.57955737,98369200
12/20/2019,67.56505585,68.34119115,67.3522818,68.2396446,275978000
12/23/2019,68.66762543,68.72807228,67.78993594,67.82862281,98572000
12/24/2019,68.7328949,68.88280927,68.40648784,68.83444884,48478800
12/26/2019,70.09658051,70.11350739,68.83687032,68.86588362,93121200
12/27/2019,70.06998444,71.07824112,69.66378338,70.38914557,146266000
12/30/2019,70.4858551,70.76874959,68.96259754,69.98777368,144114400
12/31/2019,71.00088501,71.00813834,70.00230164,70.10143538,100805600
1/2/2020,72.62083435,72.68128119,71.3732107,71.62708447,135480400
1/3/2020,71.91481781,72.67644657,71.68995732,71.84711764,146322800
1/6/2020,72.48784637,72.52653324,70.78324847,71.03470938,118387200
1/7/2020,72.14693451,72.75381577,71.92690712,72.49752176,108872000
1/8/2020,73.30752563,73.6097599,71.84954784,71.84954784,132079200
1/9/2020,74.86462402,75.05805097,74.03529512,74.28674867,170108400
1/10/2020,75.03387451,75.59966348,74.53096001,75.09916183,140644800
1/13/2020,76.63690948,76.66350993,75.2321257,75.35060651,121532000
1/14/2020,75.60208893,76.78443296,75.47878236,76.57407908,161954400
1/15/2020,75.2780838,76.28392021,74.84528231,75.40139773,121923600
1/16/2020,76.22105408,76.33228159,75.45942528,75.82210636,108829200
1/17/2020,77.06489563,77.06730849,76.16302603,76.47009335,137816400
1/21/2020,76.54262543,77.13500003,76.40480486,76.69253241,110843200
1/22/2020,76.8158493,77.36953706,76.72154869,77.02861599,101832400
1/23/2020,77.18580627,77.26559288,76.32020312,76.86906532,104472000
1/24/2020,76.96334076,78.17711076,76.77232666,77.43240887,146537600
1/27/2020,74.70019531,75.38202995,73.71611915,74.9685757,161940000
1/28/2020,76.81343842,76.9851054,75.48360774,75.58274146,162234000
1/29/2020,78.42131042,79.26998641,77.70562191,78.44791087,216229200
1/30/2020,78.30767059,78.36086411,77.0697205,77.50252194,126743200
1/31/2020,74.83561707,78.01995284,74.54063616,77.59682491,199588400
2/3/2020,74.63008118,75.79791078,73.07297012,73.57588454,173788400
2/4/2020,77.09389496,77.28490902,75.83176475,76.23796571,136616400
2/5/2020,77.72254944,78.52286501,77.11808104,78.22304366,118826800
2/6/2020,78.63167572,78.63409596,77.43483256,77.99336084,105425600
2/7/2020,77.56285858,78.37961468,77.07086562,78.12998293,117684000
2/10/2020,77.93123627,77.93123627,76.06505958,76.14503551,109348800
2/11/2020,77.46105957,78.50079119,77.24293597,78.42808579,94323200
2/12/2020,79.30059052,79.30543508,77.91185813,77.91185813,113730400
2/13/2020,78.73586273,79.06305175,78.36747646,78.57105893,94747600
2/14/2020,78.75527191,79.00490364,78.24631193,78.70437074,80113600
2/18/2020,77.31322479,77.4949957,76.24925555,76.43102645,152531200
2/19/2020,78.43292236,78.66316844,77.55557609,77.55557609,93984000
2/20/2020,77.62828827,78.68256095,77.12175426,78.192994,100566000
2/21/2020,75.87117767,77.66465664,75.25315952,77.22113146,129554000
2/24/2020,72.26728058,73.72144818,70.09815168,72.04431236,222195200
2/25/2020,69.81939697,73.32151856,69.34679717,72.93859119,230673600
2/26/2020,70.92699432,72.19454589,69.43647462,69.44374516,198054800
2/27/2020,66.29064178,69.31531264,66.15492009,68.12774407,320605600
2/28/2020,66.25185394,67.47578244,62.13413953,62.34984455,426510000
3/2/2020,72.41993713,73.05734816,67.30854119,68.41370748,341397200
3/3/2020,70.1199646,73.67782628,69.26684819,73.59785031,319475600
3/4/2020,73.37242126,73.53238053,71.04333388,71.84554879,219178400
3/5/2020,70.9924469,72.59929546,70.62647912,71.62258011,187572800
3/6/2020,70.04966736,70.48349604,68.15925269,68.34586817,226176800
3/9/2020,64.50928497,67.39822639,63.7409967,63.9227676,286744800
3/10/2020,69.1553421,69.42194089,65.28483354,67.16798475,285290000
3/11/2020,66.75354004,68.15681338,65.88830883,67.22857329,255598800
3/12/2020,60.16131592,65.43751995,60.10557388,62.02992228,418474000
3/13/2020,67.36914063,67.84174791,61.30526258,64.1990595,370732000
3/16/2020,58.70231247,62.79094135,58.16669255,58.63929619,322423600
3/17/2020,61.28345871,62.43467082,57.77891381,59.98682469,324056000
3/18/2020,59.78324127,60.59030457,57.4686909,58.11095035,300233600
3/19/2020,59.32517624,61.27860699,58.79925286,59.95773914,271857200
3/20/2020,55.55888367,61.03382237,55.25835444,59.90684055,401693200
3/23/2020,54.37858963,55.37954272,51.52842281,55.27775145,336752800
3/24/2020,59.83413696,60.03044895,56.78523248,57.28449599,287531200
3/25/2020,59.50453568,62.58979338,59.20885465,60.77208399,303602000
3/26/2020,62.63584137,62.6940057,59.70811706,59.74689574,252087200
3/27/2020,60.04256439,62.01295841,59.87533457,61.25679266,204216800
3/30/2020,61.75606155,61.92813965,60.44488647,60.76965332,167976400
3/31/2020,61.63003159,63.6173928,61.07502603,61.94752788,197002000
4/1/2020,58.38724899,60.28008974,57.95584627,59.74204748,176218400
4/2/2020,59.36152649,59.41484625,57.41536636,58.24908948,165934000
4/3/2020,58.50842285,59.54815086,57.91706088,58.8453048,129880000
4/6/2020,63.61255646,63.76766381,60.44004864,60.80843507,201820400
4/7/2020,62.87576675,65.84954353,62.77155321,65.63141252,202887200
4/8/2020,64.48504639,64.80011299,63.31201906,63.67797945,168895200
4/9/2020,64.95038605,65.45450157,64.1530229,65.12246785,161834800
